,geo_value,signal,time_value,issue,lag,missing_value,missing_stderr,missing_sample_size,value,stderr,sample_size,geo_type,data_source
0,nm,confirmed_7dav_incidence_num,2020-02-20,2021-04-01,406,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-21,2021-04-01,405,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-22,2021-04-01,404,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-23,2021-04-01,403,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-24,2021-04-01,402,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-25,2021-04-01,401,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-26,2021-04-01,400,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-27,2021-04-01,399,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-28,2021-04-01,398,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-02-29,2021-04-01,397,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-01,2021-04-01,396,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-02,2021-04-01,395,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-03,2021-04-01,394,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-04,2021-04-01,393,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-05,2021-04-01,392,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-06,2021-04-01,391,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-07,2021-04-01,390,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-08,2021-04-01,389,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-09,2021-04-01,388,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-10,2021-04-01,387,0,0,0,0.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-11,2021-04-01,386,0,0,0,0.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-12,2021-04-01,385,0,0,0,0.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-13,2021-04-01,384,0,0,0,1.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-14,2021-04-01,383,0,0,0,1.8571429,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-15,2021-04-01,382,0,0,0,1.8571429,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-16,2021-04-01,381,0,0,0,3.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-17,2021-04-01,380,0,0,0,3.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-18,2021-04-01,379,0,0,0,3.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-19,2021-04-01,378,0,0,0,4.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-20,2021-04-01,377,0,0,0,4.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-21,2021-04-01,376,0,0,0,6.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-22,2021-04-01,375,0,0,0,6.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-23,2021-04-01,374,0,0,0,8.8571429,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-24,2021-04-01,373,0,0,0,11.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-25,2021-04-01,372,0,0,0,12.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-26,2021-04-01,371,0,0,0,11.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-27,2021-04-01,370,0,0,0,13.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-28,2021-04-01,369,0,0,0,21.8571429,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-29,2021-04-01,368,0,0,0,25.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-30,2021-04-01,367,0,0,0,22.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-03-31,2021-04-01,366,0,0,0,30.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-01,2020-04-23,22,0,0,0,30.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-02,2020-04-23,21,0,0,0,37.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-03,2020-04-23,20,0,0,0,50.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-04,2020-04-23,19,0,0,0,42.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-05,2020-04-23,18,0,0,0,55.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-06,2020-04-23,17,0,0,0,64.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-07,2020-04-23,16,0,0,0,68.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-08,2020-04-23,15,0,0,0,70.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-09,2020-04-23,14,0,0,0,70.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-10,2020-04-23,13,0,0,0,84.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-11,2020-04-23,12,0,0,0,83.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-12,2020-04-23,11,0,0,0,88.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-13,2020-04-23,10,0,0,0,82.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-14,2020-04-23,9,0,0,0,78.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-15,2020-04-23,8,0,0,0,94.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-16,2021-04-01,350,0,0,0,88.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-17,2021-04-01,349,0,0,0,73.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-18,2021-04-01,348,0,0,0,101.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-19,2021-04-01,347,0,0,0,85.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-20,2021-04-01,346,0,0,0,101.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-21,2021-04-01,345,0,0,0,89.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-22,2021-04-01,344,0,0,0,103.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-23,2021-04-01,343,0,0,0,127.8571429,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-24,2021-04-01,342,0,0,0,132.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-25,2021-04-01,341,0,0,0,123.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-26,2021-04-01,340,0,0,0,125.8571429,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-27,2021-04-01,339,0,0,0,122.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-28,2021-04-01,338,0,0,0,143.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-29,2021-04-01,337,0,0,0,143.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-04-30,2021-04-01,336,0,0,0,147.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-01,2021-04-01,335,0,0,0,141.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-02,2021-04-01,334,0,0,0,153.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-03,2021-04-01,333,0,0,0,160.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-04,2021-04-01,332,0,0,0,172.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-05,2021-04-01,331,0,0,0,166.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-06,2021-04-01,330,0,0,0,154.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-07,2021-04-01,329,0,0,0,154.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-08,2021-04-01,328,0,0,0,165.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-09,2021-04-01,327,0,0,0,149.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-10,2021-04-01,326,0,0,0,144.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-11,2021-04-01,325,0,0,0,148.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-12,2021-04-01,324,0,0,0,153.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-13,2021-04-01,323,0,0,0,153.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-14,2021-04-01,322,0,0,0,144.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-15,2021-04-01,321,0,0,0,141.2857143,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-16,2021-04-01,320,0,0,0,152.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-17,2021-04-01,319,0,0,0,153.5714286,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-18,2021-04-01,318,0,0,0,146.7142857,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-19,2021-04-01,317,0,0,0,140.0,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-20,2021-04-01,316,0,0,0,136.1428571,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-21,2021-04-01,315,0,0,0,138.4285714,,,state,jhu-csse
0,nm,confirmed_7dav_incidence_num,2020-05-22,2021-04-01,314,0,0,0,137.5714286,,,state,jhu-csse
